ID,GP_1_plus1_RT_diff,GP_2_plus1_RT_diff,GP_3_plus1_RT_diff,GP_4_plus1_RT_diff,GP_7_plus1_RT_diff,mellekmondat_1_plus1_RT_diff,mellekmondat_2_plus1_RT_diff,mellekmondat_3_plus1_RT_diff,mellekmondat_4_plus1_RT_diff,mellekmondat_5_plus1_RT_diff,mellekmondat_6_plus1_RT_diff,mellekmondat_7_plus1_RT_diff,mellekmondat_8_plus1_RT_diff,mellekmondat_9_plus1_RT_diff,mellekmondat_10_plus1_RT_diff,mnGP_1_plus1_RT_diff,mnGP_3_plus1_RT_diff,mnGP_8_plus1_RT_diff,mnGP_9_plus1_RT_diff,mnGP_10_plus1_RT_diff,morf_1_plus1_RT_diff,morf_2_plus1_RT_diff,szemantikai_1_plus1_RT_diff,szemantikai_2_plus1_RT_diff,szemantikai_3_plus1_RT_diff,szambeli_1_plus1_RT_diff,vonzat_2_plus1_RT_diff,vonzat_3_plus1_RT_diff,vonzat_6_plus1_RT_diff,GP_1_target_RT_diff,GP_2_target_RT_diff,GP_3_target_RT_diff,GP_4_target_RT_diff,GP_7_target_RT_diff,mellekmondat_1_target_RT_diff,mellekmondat_2_target_RT_diff,mellekmondat_3_target_RT_diff,mellekmondat_4_target_RT_diff,mellekmondat_5_target_RT_diff,mellekmondat_6_target_RT_diff,mellekmondat_7_target_RT_diff,mellekmondat_8_target_RT_diff,mellekmondat_9_target_RT_diff,mellekmondat_10_target_RT_diff,mnGP_1_target_RT_diff,mnGP_3_target_RT_diff,mnGP_8_target_RT_diff,mnGP_9_target_RT_diff,mnGP_10_target_RT_diff,morf_1_target_RT_diff,morf_2_target_RT_diff,szemantikai_1_target_RT_diff,szemantikai_2_target_RT_diff,szemantikai_3_target_RT_diff,szambeli_1_target_RT_diff,vonzat_2_target_RT_diff,vonzat_3_target_RT_diff,vonzat_6_target_RT_diff
5109,0.471855,0.532065,0.86376,-0.31107,,-0.33821,-0.92779,-0.500505,0.05304,,-0.053245,-0.109255,-0.009905,,-0.43691,0.096475,-0.0156,0.36466,-0.29127,-0.52612,0.754775,0.640195,0.744485,0.24329,0.58646,-0.443865,1.09316,0.044415,1.187535,0.145165,2.9968,0.170665,1.704875,0.743295,-0.2686,-2.427475,-0.46258,1.409945,,-1.102665,0.548495,-0.446305,,-0.16972,0.49784,0.66022,0.56511,-0.20081,-0.748325,0.937035,0.044955,1.290435,0.21931,0.57698,0.582185,1.215885,-0.221435,0.03779
5111,,-0.058045,-0.9215,,-1.44685,0.258295,,-0.13693,-0.610085,,,,,-0.5249,,-0.049375,0.01078,-1.70809,0.044775,0.067745,0.686335,0.75597,1.040805,3.4482,-0.10683,1.410275,,,0.166195,,-0.0446,-0.280895,0.64539,-1.53492,-0.42298,,-2.58486,0.1827,,,,,-0.83862,,-0.011075,-0.0889,-0.194765,0.301345,0.368485,0.327465,0.16257,3.56246,2.55528,1.813925,0.371595,0.179035,2.39263,-0.664865
5112,0.003245,,0.78637,0.131895,0.49503,0.252895,-0.03595,-0.383785,-0.067255,0.13992,,,-0.116945,0.262445,0.11212,0.28786,-0.091435,0.046065,,-0.215865,0.28446,0.34974,0.4529,0.149285,0.04827,0.27477,0.330665,0.83099,0.00024,0.478915,,-0.01706,0.11381,-0.131185,-0.06452,0.049665,-0.066845,0.04573,0.18288,,,-0.05295,0.099945,0.227365,0.26449,0.50204,0.512885,,-0.00393,,0.017185,0.014295,0.24705,0.76789,0.283065,-0.046895,0.199255,0.15935
5114,0.057,,-0.068,-0.012,,,-0.205,,,-0.017,-0.162,-0.02,-0.083,-0.013,0.194,,-0.058,-0.203,0.675,0.048,-0.092,,-0.112,0.208,0.217,0.523,0.437,0.065,0.041,-0.135,,-0.079,-0.023,,,-0.099,,,-0.108,0.102,-0.606,-0.204,0.161,0.303,,-0.199,-0.026,0.398,0.125,-0.09,0.091,-0.018,-0.008,-0.031,0.121,0.398,-0.019,0.179
5116,0.007045,,1.499125,0.95639,,0.0804,,0.163065,0.3029,0.091755,0.19867,0.830005,0.360755,0.191635,-0.140085,0.00298,,1.33349,0.02913,-0.04551,1.008975,0.767105,0.211205,-0.63371,0.118085,1.252015,,,0.933115,1.00178,,0.03381,-0.519,,-0.37257,,2.070915,-1.62972,-0.00227,0.03666,1.654025,0.92377,0.11728,-0.328695,-0.007995,0.821965,0.771015,0.61774,0.017905,-0.05261,0.98272,0.41809,-0.02659,0.977155,0.127725,-0.068095,-0.074785,0.08372
5117,0.847,,0.483,0.233,0.352,0.133,,-0.15,0.86,-1.128,0.608,-0.142,0.249,,-1.09,-0.243,0.176,0.247,-0.32,-0.964,0.233,-0.138,0.079,0.137,0.204,0.522,-0.722,1.539,0.382,0.155,,-0.113,0.125,0.391,0.431,,-0.07,-1.368,-0.123,0.136,0.699,0.961,,1.162,-0.103,-0.119,0.034,-0.562,0.438,0.033,-0.114,0.351,0.321,-0.163,-0.045,0.231,-0.042,0.013
5119,-0.065245,,0.285885,0.026535,0.08907,0.03012,,0.09422,-0.03695,0.10963,0.085065,0.303055,,,0.01508,-0.10539,0.08835,0.01576,-0.198905,-0.22049,0.14589,0.16008,0.468135,0.06754,0.45958,0.55468,-0.52819,-0.05444,0.21898,-0.12938,,0.283805,0.06892,-0.073265,0.230175,,-0.43417,-0.039325,0.246275,-0.38452,0.099665,,,-0.07704,-0.08736,0.07957,-0.017695,-0.21427,0.03796,0.30055,-0.135275,0.08181,0.36494,0.01418,-0.116405,-0.00378,-0.015625,0.06889
5120,,-0.22456,0.5041,,,,,,,-0.162255,,,-0.101725,,,-0.09363,0.45659,-0.94569,0.17827,-0.037605,0.43478,,0.78656,,,0.053935,0.899735,1.66677,-0.08485,,-0.28627,-0.11708,,,,,,,-0.13238,,,-0.43496,,,-0.44086,0.237605,0.15514,-0.071165,-0.584485,-0.06416,1.69007,-0.0435,,,-0.2324,-0.03557,-0.34291,-0.002775
5200,-0.17849,,3.28817,-0.81619,,-0.26029,-1.285995,,,-0.107105,-1.885305,,,,,-0.032505,0.191865,-0.636615,2.051915,-0.054695,0.262385,0.609615,0.35972,0.233935,2.335245,-0.57911,-0.11629,-0.411875,0.12817,-0.220065,,-0.083055,-0.529685,,-0.655835,0.51279,,,0.06586,-0.04357,,,,,-0.14663,-0.12448,-0.180295,0.167255,-0.115225,-0.266785,-0.05471,2.16813,0.133665,0.29707,-0.58124,-0.28489,-3.03092,0.22083
5201,0.099405,,4.084485,1.43695,-0.087535,0.27271,,-1.112035,-1.939655,-2.39039,1.557165,-1.810145,1.79112,0.667715,-0.672775,0.60622,4.08556,0.331155,-0.658175,-1.107755,1.76742,0.75922,1.27756,0.818865,0.29336,0.8166,4.00992,0.22861,-0.51984,2.030845,,0.219785,0.11508,-0.844415,-0.66251,,-0.23829,0.463905,-1.76806,-0.33913,-0.29932,1.424625,2.849725,-0.487805,-0.456125,1.94972,0.781565,-0.671785,1.246385,2.19808,-0.35186,1.37421,2.176975,2.766735,-0.12994,0.58437,0.224745,0.782945
5202,0.217,0.179,2.184,1.2,-0.334,-0.284,1.568,,,,0.747,,,-0.47,0.378,0.082,-2.803,-0.267,,0.537,,1.138,-0.201,-1.07,,,-0.72,2.068,3.45,0.817,1.602,1.533,3.547,0.621,,0.017,,,,0.016,,,-0.132,0.123,0.362,1.533,0.634,,-3.749,,0.884,1.681,-0.467,,,-1.573,1.055,0.504
5203,-0.145125,0.04054,0.41572,,0.77684,0.138815,-0.13214,-0.28529,-0.644575,0.12062,0.00721,-0.002855,0.15088,0.155,,0.38562,0.32395,0.170635,0.04856,0.31395,-0.261805,0.37504,0.380885,0.057465,0.771515,0.157855,1.15037,0.586695,0.30016,-0.01451,0.20752,0.63567,,0.15921,0.489045,0.397135,-0.865835,0.848445,0.181575,1.150055,-0.042145,-0.0728,-0.244605,,0.037295,0.047435,-0.24829,-0.24265,-0.19182,0.231855,0.0853,0.54815,0.259455,0.05802,-0.052495,0.01896,0.067205,-0.020545
5204,,,0.011295,2.129145,0.36518,,0.032975,,-0.53147,,-0.717975,,,,,0.146665,0.003775,-0.10965,-0.055755,0.460275,0.399905,1.92615,0.59952,0.576725,-0.034885,1.153415,0.745,3.953385,0.357925,,,0.060625,0.398505,0.28461,,-0.0709,,-0.141105,,0.001215,,,,,-0.4847,0.91174,-0.50597,1.266775,0.3534,0.26547,0.03692,0.067855,0.24137,0.188245,-0.161445,0.17957,-0.089315,0.138345
5205,-0.02782,,-0.07323,-0.114765,-0.143825,,,,0.18457,0.1224,0.018095,0.179285,-0.01754,-0.126555,0.046265,-0.078755,0.035055,-0.03799,0.01955,-0.02253,0.15124,0.248075,0.081285,0.0037,0.05971,0.000135,0.037835,,-0.017235,-0.01643,,-0.056105,-0.10391,-0.30331,,,,0.106775,-0.052595,-0.01596,-0.070405,-0.017895,-0.080025,-0.069445,-0.02877,0.064875,-0.02311,0.01982,-0.02572,0.19544,-0.061185,0.06338,-0.01372,-0.151655,-0.152895,0.015665,-0.111585,-0.32112
5206,,0.118055,0.239775,0.118905,-0.89121,0.0971,-0.322095,,,,-0.43725,0.130315,,-0.033755,-0.183385,-0.110435,0.16855,0.13526,-0.523955,-0.06129,-0.097105,0.552275,-0.00542,1.79426,1.01799,-0.086045,0.70903,0.29467,0.129655,,-0.09931,-0.160415,-0.20433,-0.266615,-0.06986,0.051845,,,,0.17883,0.09269,,-0.022315,0.805785,-0.177185,0.55609,-0.016945,-0.16902,-0.29847,-0.273345,0.14586,0.042035,0.218105,0.107755,-0.005015,-0.101445,0.23181,0.12689
5207,1.46109,0.576355,-0.16578,,,,,,1.6105,,,,,0.139835,0.107845,0.043245,0.62727,-0.07512,0.35236,0.1222,0.03806,0.528985,-0.057735,0.60249,0.74635,2.22162,1.00772,1.208135,0.32759,-0.42067,-0.149155,0.03008,,,,,,0.21617,,,,,0.48928,-0.81634,0.58979,0.794275,-0.14966,-0.024725,1.27279,-0.044585,0.11993,1.145605,0.863405,1.07252,0.22184,0.062065,-3.00E-05,0.52108
5209,0.562,,-0.366,,1.078,-0.065,-0.232,0.27,,-0.204,,0.483,-0.05,0.182,-0.032,-0.627,-0.32,,0.027,0.115,,1.028,-0.131,0.748,0.711,0.169,0.897,0.051,0.399,0.013,,0.738,0.169,0.421,2.733,0.633,-0.034,,-0.138,,0.167,-0.766,-0.449,-0.269,-2.369,-0.232,,0.11,-0.265,,0.049,0.212,0.164,0.382,1.092,0.171,0.014,-0.105
5210,1.22341,-1.273015,,,0.46821,-0.07945,-0.09533,-0.65887,-0.28939,-0.970625,,0.02151,,,0.121325,-0.019805,0.231605,0.06751,0.085365,-0.297835,2.069375,0.4575,1.09423,0.09027,,1.713715,1.118905,1.423715,0.434055,-0.766205,0.862845,,,-0.707055,0.237515,1.85772,4.51564,-4.83885,-0.041215,,0.04012,,,0.057965,-0.17839,-0.564145,-0.280295,-0.20852,0.35252,1.62487,-0.00278,0.418745,0.996735,,-1.651875,-0.075005,1.29137,-0.04244
5211,,-0.297,-0.211,0.63,-0.317,0.25,,,0.102,-0.017,-0.138,-0.923,,0.688,-0.15,-0.285,0.009,-0.108,-0.203,-0.133,0.215,0.436,0.03,0.665,0.224,0.265,0.817,0.191,-0.067,0.411,-0.422,0.096,0.585,-0.314,-0.21,,,2.33,-0.037,-0.086,-0.008,,0.299,0.242,-1.292,0.488,0.559,0.369,-0.486,2.034,1.095,0.188,-0.317,0.845,0.576,0.027,-0.442,-0.024
5212,0.016539999,0.164735,0.0373,-0.239785,,-0.086764998,-0.012235,,0.023775,-0.20654,0.12454,,-0.237085,0.062325,-0.09501,-0.072020001,-0.41405,0.742215,0.36188,-0.58808,0.588405,0.14308,0.154655,0.225505,0.08697,0.340595,0.77255,1.27099,0.481505,-0.109254999,-0.304675,-0.057484999,,,-0.090085,0.20499,,-0.133634999,-2.374609999,0.51882,,-0.3169,0.05024,,-0.031835,0.242984999,-0.563115,-0.055680001,-0.400505,-0.075735,-0.11074,0.094530002,-0.043449999,0.351394998,0.52159,0.06873,-0.460455001,-0.07842
5213,0.169115,0.060505,0.3516,-0.10035,,,-0.363235,,,0.127025,0.47,-0.26411,-0.47066,0.06809,-0.23413,0.132445,0.180415,0.08095,0.622485,-0.425445,0.42452,0.0845,-0.02394,-0.036485,,0.27815,0.180125,0.55172,0.0656,-0.232655,-0.11384,0.106835,0.080695,,,0.46791,,,0.07348,-0.013575,0.561205,-0.059395,-0.10225,0.0171,0.15735,-0.015475,0.11203,0.274135,0.420035,0.249985,-0.40756,0.717575,0.245675,,-0.08251,0.50071,-0.07768,-0.186775
5214,,,0.057,-0.183,,,-0.102,,0.064,,-0.378,,0.09,-0.007,-0.165,0.268,0.183,0.31,,0.001,0.109,0.216,,0.039,,-0.306,,0.071,0.314,,,-0.031,-0.152,,,0.217,,-0.018,,-0.621,,0.117,0.05,1.634,0.348,-0.19,0.255,,-0.361,0.181,0.166,,-0.203,,-0.184,,-0.103,0.439
5216,,-0.065,1.498,2.073,,,,,,,-0.083,,,,-0.302,-0.172,0.112,0.184,0.516,-0.007,0.359,0.697,,0.352,,0.116,0.846,2.771,-0.068,0.185,-0.122,0.061,-0.569,0.053,,,,,,1.81,,,,-0.587,0.658,-0.18,0.239,0.122,0.111,1.887,-0.415,,-0.069,,0.469,-0.119,-0.233,0.65
7519,1.138,,,-0.614,0.823,0.032,0.204,-0.433,2.179,0.273,-0.787,-0.027,-0.07,-0.963,,-0.057,1.688,0.05,-0.334,0.43,1.071,0.397,0.115,0.648,0.583,2.086,0.276,2.65,0.521,-0.058,,0.677,0.741,1.669,-0.027,0.079,-0.109,0.164,-0.104,-0.908,0.187,0.187,-0.031,,-0.053,,0.016,1.736,0.984,0.41,0.197,0.322,0.224,0.526,0.991,0.436,0.648,0.447
B112,-0.93525,0.247285,0.02639,1.23808,,0.164035,-0.171555,-0.061115,-0.316745,,-0.0307,-0.072175,,-0.04779,,-0.038825,0.219055,-0.065115,0.444575,-0.05977,0.092655,-0.59768,0.092875,-0.749635,0.83399,-0.00021,0.725215,,0.133035,-0.10832,-0.02013,-0.029475,0.034715,-0.05369,0.132175,-0.096625,1.08576,-0.09433,,0.048545,-0.022335,,0.070365,,-0.033785,-0.126175,-0.38375,0.03715,-0.257815,-0.61611,-0.095985,-0.04538,-0.00329,0.025225,0.015985,0.274535,0.050425,0.0257
BL101,0.13766,0.283335,-0.22508,,-0.000105,0.041145,0.50349,-0.0769,1.5677,-0.04931,0.35577,-0.86369,0.05245,0.698785,0.03634,-0.014875,0.36692,-0.083885,0.558275,-1.48619,,0.874615,-0.00123,0.891145,-0.11818,1.50085,0.62574,1.033515,,0.007755,0.082365,-0.484215,,0.41674,1.35044,-0.13293,0.06127,-0.560675,-0.09706,1.739285,0.18097,0.930715,0.48015,0.84232,-0.0005,0.065115,-0.271415,0.003035,0.20698,,0.0093,-0.05474,0.189055,0.198565,-0.209985,0.011455,-0.113955,
BL102,1.219205,3.109905,,,-0.805995,-0.17196,0.04713,-0.035975,,-0.701115,-0.081795,-0.030555,0.115615,0.19489,2.23303,0.011045,0.40012,0.059515,1.35636,0.71521,0.01173,0.377545,0.872255,0.15121,,0.824755,1.963055,1.8765,0.65241,1.562775,1.591805,1.003905,,-0.014105,-4.591445,-0.184355,,-3.95732,-1.47968,-0.123745,0.015925,-0.063615,0.47578,0.580255,0.1317,0.01345,0.09443,1.70895,0.950845,-0.025505,0.265445,0.80012,0.5365,,0.587415,0.428975,0.595855,2.023615
BL104,,,-0.19481,,-3.20804,-0.232745,,-0.574225,-2.40067,-0.141865,-0.09858,0.60059,,1.86602,0.449755,-0.59981,-0.396165,-0.445405,-1.19926,-0.30239,-1.33414,1.982985,,0.085195,-2.18435,0.899715,3.38262,0.583375,0.334705,,,0.26903,,-0.617315,-0.38366,0.24969,-0.565945,0.399575,-1.11802,0.417685,0.099915,,0.61796,1.1827,-0.066275,-0.618985,0.303635,0.550255,-0.01318,0.55217,0.633385,0.882175,-0.24875,-0.56663,0.18981,0.26635,-2.000195,0.405035
BL105,-0.03275,0.02579,-0.02207,-0.133135,0.155985,-0.19272,,0.007195,-0.155875,0.023535,-0.265615,0.274565,0.21153,,0.030455,-0.00133,-0.022605,0.036045,0.026705,0.07014,0.13766,0.124705,-0.001575,-0.022095,-0.05722,0.060055,-0.283985,0.27527,0.13893,0.08407,0.186975,-0.369255,-0.4888,0.00492,-0.077235,-0.25523,0.02551,-0.07627,0.17586,-0.408125,0.579575,-0.01526,,-0.136565,-0.02433,-0.01336,0.073265,0.019395,0.10649,0.29279,0.071275,0.00142,0.008235,-0.069935,-0.04946,-0.03456,-0.067615,0.00564
BL106,3.84396,,3.58581,4.0594,0.353015,,,-0.105285,-0.112835,0.180605,0.025935,0.11328,0.53458,0.18618,-0.31287,-0.42747,0.516475,-0.033565,0.321935,-0.01548,1.135225,0.33203,0.731515,1.197225,-0.01815,1.76073,1.199075,3.198305,0.143555,2.147405,,-0.489465,0.092385,-0.073765,,,-0.167505,1.365235,0.538815,-0.20458,-1.59418,0.19993,0.12581,1.46217,1.68261,0.45466,0.4064,1.004275,0.321395,0.143075,0.54728,-0.70269,0.629445,-0.284345,-0.269465,0.158145,-0.067645,-0.522595
BL107,0.159,0.182,0.086,,,-0.153,0.121,,-0.068,,,-0.112,0.035,-0.186,,-0.082,-0.566,0.116,-0.142,-0.125,0.18,0.442,0.948,0.048,0.015,,0.09,-0.171,-0.02,-0.042,-0.067,0.03,,,0.024,0.153,,-0.043,,,-0.034,0.143,-0.151,,-0.153,0.002,0.075,0.045,-0.082,-0.224,-0.035,0.045,-0.065,-0.129,,-0.047,0.163,-0.093
BL108,-0.22994,,,0.30516,,-0.21536,0.285705,,0.14668,-0.08358,0.069535,,,,0.237435,0.16829,0.57956,0.39436,0.501005,0.259455,-0.652405,0.94958,1.12732,0.316875,0.40551,0.214685,0.032415,0.024285,0.1587,-0.405805,,-0.93644,0.254225,-0.053785,-0.203175,-0.31944,,,-0.048885,0.01569,,,,0.33648,0.337135,0.18159,-0.179225,-0.15846,0.231775,-0.03459,-0.60396,-0.1872,0.303405,0.18859,1.3351,-0.102935,0.00044,-0.04516
BL109,-0.02,,-0.244,,-0.029,,,0.499,,,-0.145,0.048,,-0.294,-0.141,-0.042,0.201,0.276,-0.005,0.202,-0.655,0.152,0.345,0.151,0.446,0.084,0.293,0.002,0.163,-0.109,,-0.206,,-0.247,,,0.033,,,0.045,-0.196,,-0.349,0.336,0.649,0.132,0.099,-0.183,0.075,-0.252,-0.097,-0.041,0.002,-0.002,0.312,0.202,0.101,0.203
BL110,,-0.12732,0.291625,0.12148,,0.012785,,,-0.198345,-0.226905,,0.184415,-0.113845,,0.084085,-0.272055,0.40439,,0.377115,0.23481,,0.306535,0.414635,-0.09453,0.03992,0.170165,,-0.287905,1.013325,,-0.065765,-0.08474,0.326875,,-0.10695,,,0.21289,-0.24777,,0.20491,-0.117935,,0.07695,0.09053,0.130095,,0.005845,0.16178,,-0.08761,-0.124715,0.164465,-0.14426,-0.004735,,0.188235,0.06853
BL111,-0.506,-0.039,2.347,1.329,0.764,-0.297,-1.085,0.911,0.643,0.117,2.135,0.343,0.313,0.341,0.17,-0.41,-0.322,0.089,0.164,0.202,0.082,0.22,0.563,0.875,,0.084,1.098,2.567,0.39,-0.06,0.014,0.079,0.011,0.999,0.416,-0.077,-0.22,-0.02,0.185,0.118,-0.737,1.257,0.284,-0.084,0.223,0.382,0.17,0.847,-0.342,0.511,0.611,0.417,0.219,,1.515,0.398,0.003,-0.059
BL113,-0.38383,,-0.030945,0.244885,0.05099,-0.04112,0.15244,0.067295,0.245935,0.299945,0.17111,-1.29469,-0.66796,-2.27405,0.2654,-0.0339,0.1064,0.089245,-0.019465,-0.029285,0.26054,-0.285385,-0.2001,0.068905,-0.0195,0.412545,0.745535,0.07369,0.01343,0.193145,,0.03139,0.36959,0.50102,-0.07504,0.15109,-0.094545,0.18237,0.31828,-0.086885,-0.5377,-0.1915,-0.154925,0.102775,0.114475,0.072915,0.454105,0.167715,-0.03539,0.068165,0.032665,0.64799,0.314525,0.465595,1.061165,0.09697,0.28632,0.181735
BL114,0.028,0.031,,0.067,-0.186,,-0.1,-0.034,0.084,,-0.181,-0.001,-0.058,0.064,,-0.083,0.034,-0.049,-0.069,0.124,0.017,0.027,-0.014,-0.032,0.055,0.102,-0.049,0.19,-0.002,-0.013,0.03,,0.049,-0.221,,-0.028,-0.02,0.071,,-0.025,-0.001,-0.018,0.029,,-0.066,0.008,-0.05,0.067,0.049,0.041,0.086,-0.036,-0.017,0.124,0.113,-0.089,0.007,-0.017
BL117,0.171455,-0.30557,0.23296,-0.10124,-0.233255,-0.03461,-0.238315,,0.045825,,-0.050845,-0.02028,,-0.014485,0.010265,0.04752,-0.186745,,-0.586,0.16385,0.33486,-0.087915,0.01671,-0.05046,,-0.06888,0.384425,0.013605,-0.015965,0.18823,-0.026705,0.036685,-0.070335,-0.279,-0.067755,-0.100885,,0.032885,,-0.1026,-0.40831,,-0.116625,0.001025,0.053515,-0.336185,,0.01016,0.01632,0.600805,-0.113565,-0.033885,-0.16318,-0.16419,-0.10464,0.003005,-0.32188,-0.065865
BL118,-0.016,,-0.017,,0.621,,-0.024,,-0.002,-0.339,0.197,-0.408,-1.218,,0.14,-0.475,0.102,0.715,0.039,,2.918,0.414,1.26,0.296,0.255,0.865,-0.271,0.849,0.873,-0.318,,-0.087,,1.995,,-0.88,,-0.226,1.308,0.001,-0.538,2.485,,-0.492,-0.115,0.863,0.467,0.368,,0.273,0.357,-1.066,0.352,0.395,0.019,-0.032,-0.066,0.094
BL119,-0.021995,,-0.201425,0.641635,0.08797,,0.01991,-0.09657,0.068205,-0.190945,0.03778,,-0.199755,-0.089635,,-0.16669,0.483905,-0.182015,0.464245,-0.099985,0.400675,-0.274945,0.6413,0.338845,-0.132375,0.057965,-0.22167,-0.244705,0.00508,-0.179085,,-0.543375,0.542055,0.205795,,0.080025,-0.156275,-0.08545,-0.226565,-0.00956,,-0.160735,-0.15515,,-0.05215,0.373995,-0.32509,0.86323,0.532065,0.058755,-0.100885,0.992165,0.3655,-0.66907,-0.170155,-0.15626,-0.22686,-0.22615
BL121,0.4478,0.4863,0.3841,-0.1661,1.1529,0.0852,-0.5553,0.4393,0.0542,0.1894,0.2387,0.3502,-0.301,0.2007,0.2239,-0.0765,-0.1514,0.0162,0.2465,-0.0082,1.0843,-0.0571,1.3182,-0.0351,,0.8901,0.544,1.4886,0.6874,-0.0053,0.3058,0.3786,0.8641,0.1335,0.1127,-0.1607,0.0435,0.073,-0.0278,0.1254,0.023,-0.2835,-0.017,-0.8478,-0.148,0.069,0.6317,-0.0822,-0.3598,-0.1288,0.9501,0.5559,0.1548,,0.1234,-0.0683,0.2966,0.0491
BL122,1.0474,1.7308,0.3881,-0.2229,0.6327,,,,,-0.4304,,,,-0.2605,-0.084,0.4009,0.0343,-0.1221,0.9719,0.842,0.0541,0.1752,,0.5645,,0.2995,2.6061,1.5438,0.0279,0.9408,0.3329,0.2923,0.3749,1.1959,,,,,1.3095,,,,-0.5108,-0.0999,0.5325,0.538,0.0346,0.6926,0.2742,1.0816,1.6369,,0.003,,0.5434,0.9785,1.148,1.3195
BL123,-0.0015,,-0.0053,,,0.0799,-0.2837,,-0.377,,-0.0389,0.1022,0.3004,0.068,,-0.0243,-0.1646,-0.0637,0.1898,0.2683,0.0895,-0.3221,0.0591,0.0519,-0.2558,,0.7264,0.0164,0.0138,-0.2093,,-0.1576,,,-0.1016,0.5381,,0.2971,,-0.0308,0.9581,0.0377,0.0871,,-0.0204,-0.2375,-0.0429,0.0686,0.2009,-0.0732,-0.0965,0.2911,0.049,0.2505,,0.2022,0.0377,0.107
BL124,-0.214,-0.2558,0.4295,,1.7724,-0.0498,0.3877,,-0.0154,0.1012,-0.4175,-0.2186,,-0.098,,,-0.0644,0.1881,-0.1463,0.8619,0.9641,1.2763,1.0868,-0.0335,-0.0172,0.8187,,1.563,0.386,0.4208,-0.4859,0.0239,,1.1778,0.0482,-0.0661,,-0.0439,-0.1862,-0.1466,0.0757,,0.3621,,,-0.2854,0.3453,0.5969,0.5842,-0.0347,-0.1335,0.3383,-0.1002,0.6218,0.2602,-0.0057,-0.0369,0.0663
BL125,0.136,,,0.613,,0.146,0.255,0.83,0.857,-0.366,0.068,-0.025,,-0.135,0.105,-0.088,-0.107,0.033,0.098,0.056,0.318,0.134,,0.065,0.342,0.066,0.85,0.031,0.185,-0.103,,,-0.133,,-0.089,0.095,-0.352,0.053,-0.068,0.623,-0.967,,-0.615,-0.452,-0.045,-0.048,-0.102,0.221,-0.217,0.096,0.251,,0.328,0.644,0.444,0.4,-0.152,0.137
BL126,1.032,-0.4194,0.0165,0.3782,-0.4358,0.2821,-0.2747,0.1475,-0.0166,-0.2016,,-0.2497,,0.0221,0.0435,-0.0673,0.0878,-0.2996,0.6915,-0.0555,0.1342,1.1997,1.2489,0.0917,0.0178,0.9847,,1.7208,0.0123,-0.2568,0.1036,-0.0879,-0.0512,-0.0495,-0.1155,-0.0724,-1.6884,-1.547,-0.1295,,-1.4996,,0.0593,1.0108,0.034,0.0075,-0.4143,-1.0551,0.0396,0.0143,-0.0093,0.1789,0.017,0.4301,0.1171,,0.0069,-0.1662
BL127,,,1.9118,,,,-2.1738,,,0.044,,,,0.0343,,0.1996,,,-0.2253,-0.7239,-0.1826,0.1116,2.9304,-0.3844,,0.0698,0.7237,-0.2127,-0.1383,,,0.1638,,,,2.1282,,,0.3382,,,,-3.1878,,-0.0666,,,0.0341,0.4537,0.0574,2.0119,-0.2725,0.4914,0.2088,1.1334,-0.1062,-0.1552,1.5508
BL129,,0.9272,-0.6667,,0.2394,-0.7726,1.623,,2.1038,-0.2238,0.6202,-0.06,,0.0773,0.1223,1.1973,0.2343,-0.7964,-0.2931,-0.8219,0.3785,-1.01,0.212,-0.2846,-0.3239,,0.1167,0.5316,-0.9042,,-0.0725,1.119,,0.0104,-0.1407,0.0688,,-0.2718,-0.0411,0.2053,0.1615,,0.1626,-0.0769,0.8447,0.4315,-0.5937,0.8101,-0.8634,1.5899,1.6497,2.3096,1.0826,0.8242,,0.6215,0.8306,-0.379
BL130,,,,-0.889,,0.125,0.081,-0.208,,0.168,,,0.252,-0.228,-0.068,-0.426,,-0.161,-0.111,0.179,0.08,0.225,-0.088,0.199,0.806,0.157,0.619,0.175,0.336,,,,-0.263,,0.04,0.125,-0.258,,0.209,,,0.182,0.343,0.001,0.141,,-0.065,-0.257,0.327,0.373,0.726,-0.066,0.601,0.255,0.659,-0.29,0.385,0.377
BL131,1.7088,0.0763,0.6331,0.5597,-0.0336,-0.1262,-0.1953,,-0.0562,0.6398,-0.4788,,-0.0264,,,-0.1993,-0.1431,0.1545,-0.6448,-0.042,0.4203,1.5728,1.8181,0.2513,0.4042,-1.2637,0.9994,2.5843,0.9243,0.1341,0.1821,-0.0006,0.1268,0.5813,0.8164,-1.8107,,0.1105,0.0481,0.5608,,-1.2877,,,0.0154,-0.0959,0.1085,,-0.5516,-0.1236,0.0124,0.0179,0.1239,-0.2339,-0.1582,-0.069,-0.2093,-0.1016
BL132,0.7097,0.1932,-0.2432,0.1908,0.0926,0.0122,,0.0498,,-0.0512,-0.1623,,0.0319,,0.0065,-0.1217,0.3467,-0.0826,0.002,-0.057,0.0127,-0.1146,,0.027,0.1149,0.6785,,0.0133,0.0814,0.0348,-0.0932,-0.286,-0.152,-0.194,-0.0094,,0.0679,,-0.0453,-0.1193,,-0.0139,,0.061,-0.0219,0.1225,-0.1831,-0.098,-0.1379,0.7083,0.0483,0.0359,-0.0893,-0.005,-0.0613,,-0.046,0.0178
