ID;sex;age_years;right_handedness;years_in_education;highest_education_level;current_education_level;digit_span_forward;digit_span_backward;grammatical_sensitivity;nback_1_back_dprime;nback_2_back_dprime;nback_3_back_dprime;one_minute_reading;predictive_sent_proc_RT;predictive_sent_proc_accuracy;processing_speed_visual_RT;processing_speed_auditory_RT;processing_speed_visual_decision;SEGM_RT_training;SEGM_RT_TRN3_RND4;SEGM_RT_RND4_REC5;SEGM_ACC_training;SEGM_ACC_TRN3_RND4;SEGM_ACC_RND4_REC5;SEGM_2AFC_bigram;SEGM_2AFC_trigram;SEGM_production;AGL_ACC_training;AGL_2AFC_phrase;AGL_2AFC_sentence;AGL_production;selfpaced_gardenpath_target;selfpaced_violation_processing_target;simon_RT;simon_accuracy;stroop_RT;stroop_accuracy;pragmatic_comprehension
1001;female;21.65555556;1;15;secondary;BA_BSc;0.90162026;-0.122989383;-0.776722506;0.388724105;1.097959771;0.49716344;-0.207918165;0.953069972;0.057641324;-1.016044808;0.667585296;-1.114003517;-0.064364601;0.027644765;0.528929822;-0.648085985;-1.13420757;-0.977640739;0.54472666;-0.889436021;-0.621565569;;;;;-0.082027963;-0.009616437;0.712765025;0.824031833;1.18151518;0.181991447;-0.159031483
1002;male;24.35555556;1;17;secondary;BA_BSc;0.345144296;0.392028657;-0.776722506;-0.30482671;0.390819227;1.024839025;1.899256055;-0.025918722;0.010915115;-0.850281198;0.114528548;-0.576405961;1.822644082;0.082909187;-0.259408397;-0.895939357;-0.307796106;0.800123468;0.54472666;-1.278875528;1.351097886;;;;;-1.010605102;-0.512261945;-0.302459719;-0.496419784;-0.702899398;0.035216733;0.208408193
1004;female;22.97777778;0;16;secondary;BA_BSc;0.345144296;0.907046698;0.059602335;-0.30482671;0.203430436;0.014990593;0.146974335;1.083647443;-0.526436163;-1.028105145;-0.195544518;-1.192876709;0.695931261;0.28019251;0.221166695;0.095474131;-0.032325618;0.038224522;1.807502104;1.447201048;-1.016098258;;;;;0.288429181;-0.761276534;-0.193874569;0.493918929;-0.446062332;-0.69865687;0.943287538
1005;male;20.15555556;1;13;secondary;BA_BSc;-0.211331668;-0.122989383;0.895927176;1.554043422;0.739355897;0.432879283;0.535138008;-0.834550614;-0.503073059;-0.530550218;0.250243711;-0.513026081;-0.848861931;-0.774708706;-0.591569724;-0.400232613;-0.583266594;-0.215741793;0.54472666;0.278882513;-0.22703288;;;;;-2.24159014;1.228039616;-0.59169529;-0.826532689;1.577523284;0.181991447;0.208408193
1102;female;30.47222222;1;16;BA_BSc;MA_MSc;0.345144296;-0.122989383;1.314089597;-0.441883426;0.953163433;-0.422904505;1.045295977;0.720507067;-1.040424348;-0.474694132;2.715883271;1.079197176;-2.956574563;-2.609867034;-0.294343192;-0.152379241;1.069556333;0.800123468;0.123801517;-0.499996507;-0.22703288;;;;;-0.764510693;-0.824064376;-0.714201613;-0.16630688;0.713195211;-0.551882148;0.575847862
1103;male;27.63333333;1;18;BA_BSc;;-0.211331668;-0.122989383;-0.358560085;0.624608355;0.838083894;0.606950336;-0.052652696;0.555086905;0.010915115;-0.073313791;-0.062809036;-0.923170757;-0.605301039;-0.585078345;-0.425555561;0.095474131;-0.307796106;-0.215741793;1.386576953;-0.499996507;0.956565192;;;;;-1.312573185;3.017386012;-0.324269557;-0.496419784;-0.559600622;-0.258332712;0.208408193
1201;female;22.02777778;1;12;secondary;;1.458096224;-1.668043503;-0.358560085;-1.02441241;-1.223054939;-1.715721932;0.490776445;0.333970618;-0.526436163;0.088224301;-0.649945887;-0.911041124;-0.212312885;-0.287051932;-0.296485977;-0.152379241;-0.583266594;-0.469708108;-0.297123633;-1.278875528;0.956565192;;;;;0.065755061;-0.104292619;-0.122690971;-0.16630688;0.68254293;-0.258332712;1.678166883
1202;female;22.98888889;0;16;secondary;BA_BSc;0.345144296;0.907046698;1.314089597;-0.867456388;1.52717974;0.242237336;0.424234101;-0.559033241;-0.526436163;-1.027180813;-0.751301602;-0.742836754;0.95918946;1.795902405;1.825448123;-0.152379241;0.518615357;0.546157152;1.807502104;3.004959089;1.351097886;;;;;-0.617306668;-0.665920994;-1.009701712;-0.496419784;-0.828209388;-0.405107425;0.575847862
1203;female;21.41388889;1;14;secondary;BA_BSc;-0.211331668;-0.638007423;0.059602335;0.48755164;-0.715432524;0.242237336;-0.618262618;0.542993558;-0.526436163;-0.215837044;-0.458641048;0.099571339;0.366707254;0.45139617;0.091003552;0.343327503;0.243144869;0.038224522;1.386576953;1.836640555;0.562032503;;;;;1.307208148;0.937167719;-0.189698217;-0.496419784;-0.699803594;-0.69865687;0.943287538
1204;female;20.85555556;1;15;secondary;BA_BSc;0.345144296;0.392028657;0.477764756;-0.30482671;-0.068612253;0.124777488;-0.152466212;-0.958856875;0.548266405;-0.684121444;-1.143455571;-0.523626769;0.495865787;2.30709831;1.542585643;-0.152379241;0.794085845;-0.469708108;1.807502104;-0.110556994;0.562032503;;;;;0.022962987;-0.472425452;-0.792067374;0.163806025;-0.57156342;0.181991447;0.943287538
1205;female;20.70277778;1;14;secondary;BA_BSc;1.458096224;0.392028657;1.314089597;-1.266713353;0.953163433;0.57034554;0.446414883;0.884931046;0.548266405;-0.843238665;-0.960018952;-1.219959427;-0.057171386;-0.068456364;;-0.648085985;-0.583266594;-4.025236521;0.54472666;0.278882513;0.562032503;;;;;-0.053991665;0.241304486;-0.74538504;-1.156645593;-0.821762981;-0.258332712;0.575847862
1206;female;20.45555556;1;13;secondary;BA_BSc;-0.211331668;-0.122989383;;-2.032775705;-0.717965301;0.797592283;-0.141375821;1.138529228;1.085617683;-0.801731739;-0.525730431;0.275491786;-0.346614229;-0.581518463;-0.744535062;-0.400232613;-0.307796106;-0.723674424;-0.718048784;-0.499996507;-0.22703288;;;;;1.486639663;0.339344652;-0.475592707;-0.826532689;0.339736789;-0.258332712;0.575847862
1207;female;22.35833333;1;15;secondary;BA_BSc;-0.211331668;-0.638007423;0.477764756;-0.30482671;-0.262731884;0.124777488;-0.152466212;0.026199049;-0.526436163;-1.076610588;-0.929384106;-0.896118618;0.238826021;0.132810263;0.161257365;0.343327503;-0.032325618;0.038224522;1.807502104;1.836640555;-0.22703288;;;;;0.158362685;-0.39040073;-0.734758545;-0.16630688;-0.552058581;-0.551882148;0.943287538
1208;female;22.12777778;1;15;secondary;BA_BSc;1.458096224;0.392028657;0.059602335;1.554043422;-0.793391898;-2.161289984;-0.285550899;-0.633109735;0.010915115;0.071586317;-0.881522978;0.009017005;0.313043859;-0.181306189;-0.10759573;-0.152379241;0.518615357;-0.215741793;-1.138973927;-2.447194063;-0.22703288;;;;;0.336518286;0.183220939;0.574713393;-0.826532689;-0.292011051;-0.258332712;1.310727207
1209;female;53.66944444;1;16;BA_BSc;;-1.88075956;0.392028657;0.477764756;1.554043422;0.47948002;0.834197078;0.790216992;0.534182872;-0.526436163;-0.538032909;-0.682443034;0.567622269;-0.200531475;0.19977368;-0.626386296;0.343327503;-0.307796106;0.292190837;0.123801517;0.278882513;0.167499814;;;;;-0.047922198;-0.32066586;-1.270584494;-0.16630688;-0.55238982;-0.551882148;0.575847862
1210;female;20.30555556;1;14;secondary;BA_BSc;0.345144296;-0.638007423;1.314089597;0.48755164;4.622599202;0.49716344;0.346601367;1.541281324;0.010915115;-1.184889527;-0.676623344;-0.880717042;-0.53148656;-0.473310599;-0.489913019;-0.152379241;-0.307796106;-0.215741793;0.123801517;-0.110556994;0.167499814;;;;;-0.335985967;-0.382792916;-0.000648688;-0.16630688;0.043991965;0.035216733;0.575847862
1211;female;21.81944444;1;14;secondary;BA_BSc;0.345144296;-0.638007423;-1.613047341;0.48755164;0.081045081;0.104771079;-0.451906759;1.758703827;0.548266405;-1.079383586;0.79841192;-0.994062854;1.049037412;1.22031498;1.144130963;-0.152379241;-0.307796106;-0.215741793;1.807502104;-0.889436021;-1.016098258;;;;;-1.570053954;-0.793285496;0.054479157;-0.496419784;0.55346192;-0.551882148;-1.996229848
1212;female;22.16944444;1;14;secondary;BA_BSc;0.345144296;0.392028657;1.314089597;0.624608355;0.838083894;2.645764656;-0.396454806;1.504506354;-0.526436163;-0.78747061;-0.118817729;-0.671159798;1.009609186;1.826310383;0.456636668;-0.152379241;-0.858737082;-0.723674424;0.965651811;1.447201048;1.745630575;;;;;-0.302110224;-0.019011193;-0.150997356;-1.156645593;-1.160492343;-0.405107425;0.575847862
1213;female;24.98333333;1;17;BA_BSc;BA_BSc;0.345144296;1.422064738;1.314089597;0.48755164;0.121272998;0.797592283;-0.82898004;0.569843065;1.085617683;-0.568843989;-1.328288915;-1.505566411;-0.573469385;-1.184377407;-0.906884323;0.343327503;-0.307796106;-0.469708108;0.123801517;0.278882513;0.956565192;;;;;-0.711306493;0.151957212;0.062553438;-1.486758498;-0.857536716;0.181991447;0.208408193
1214;female;22.18611111;1;15;secondary;BA_BSc;;;0.059602335;1.554043422;0.423741328;0.124777488;0.856759336;-0.57138433;0.010915115;-0.189119436;-0.622849412;-0.638562684;-0.837467073;1.34698091;0.818989106;-0.152379241;0.243144869;0.546157152;0.123801517;0.668322027;0.562032503;;;;;0.573428136;-0.634896131;0.420698815;0.824031833;-0.066718061;-0.258332712;1.310727207
1303;female;24.11388889;1;18;BA_BSc;BA_BSc;-0.767807632;-0.122989383;0.059602335;-0.939967925;-0.800122739;-2.161289984;0.601680351;0.084199045;1.085617683;-0.405765344;-0.904941409;-0.833574562;0.141919307;0.453434869;0.476054739;-0.152379241;-0.583266594;-0.723674424;0.965651811;1.057761534;-0.22703288;;;;;0.248044467;-0.045762275;-0.344687277;-0.496419784;0.364477741;0.622315606;1.678166883
1305;male;20.02777778;1;14;secondary;BA_BSc;-0.767807632;-0.638007423;0.477764756;0.48755164;0.345781954;0.57034554;;1.0409017;-0.970335048;-0.968287634;-0.377165393;0.089113353;-0.139960577;0.035109539;0.03948803;-0.152379241;-0.032325618;0.038224522;2.228427247;1.447201048;0.956565192;;;;;-0.793825516;-0.419413045;0.225802393;0.493918929;-0.396147271;0.181991447;0.943287538
1306;female;26.825;1;18;BA_BSc;BA_BSc;2.014572188;2.452100818;-1.194884926;-1.266713353;-1.124326942;-1.715721932;0.158064726;0.322125526;0.548266405;-0.608546267;0.15386965;-0.680639259;;;;;;;;;;-0.136219716;-0.845700753;1.360230906;-0.654470123;0.100881577;-0.143745488;-0.616939017;-1.816871402;-0.355150164;-0.405107425;-0.526471152
1307;female;24.26944444;0;16;BA_BSc;BA_BSc;-1.324283596;-1.153025463;;0.225351391;-1.697540801;-1.83318178;0.213516679;-0.503262798;2.721034634;0.043548235;1.789807694;0.042490714;-0.959650877;-1.824089753;0.009562921;-1.639499473;0.243144869;2.069955044;-0.718048784;-1.278875528;-1.80516364;;;;;-0.214577346;-0.581710161;0.335872468;1.154144738;0.327162475;0.475540892;-0.526471152
1308;female;32.94722222;1;7;BA_BSc;BA_BSc;0.345144296;0.392028657;0.059602335;0.624608355;0.308661789;0.359697184;0.446414883;-1.4392401;-0.526436163;-0.727741131;-0.442020015;0.081703065;0.966517127;0.922225837;0.557983039;-0.400232613;0.518615357;0.546157152;-1.138973927;-1.278875528;1.351097886;;;;;0.108323647;0.050943886;-0.521254155;4.125160878;1.607831587;-0.405107425;-0.159031483
1309;female;22.17222222;1;15;secondary;BA_BSc;0.90162026;-0.638007423;0.477764756;-0.762212162;-0.10634371;0.242237336;0.05825121;0.284852465;-0.526436163;-0.654586823;-0.395928072;-1.20300852;1.856626978;-0.870856882;-0.577250005;0.095474131;-0.307796106;-0.215741793;0.54472666;-0.889436021;0.562032503;;;;;-1.034275223;-0.252646246;0.301255151;-0.826532689;1.153347186;-0.551882148;1.310727207
1310;female;28.89444444;1;22;BA_BSc;BA_BSc;1.458096224;0.392028657;-2.031209761;-0.441883426;2.413014819;0.71673723;-1.538765041;-0.913521055;0.010915115;-0.830033916;-0.654834426;-0.779378547;0.110911175;-0.513206368;-0.444663297;-0.400232613;0.243144869;0.546157152;-0.297123633;0.278882513;0.562032503;;;;;-0.37267573;0.155417674;-0.539769315;1.154144738;0.874915931;-0.111557989;0.943287538
1312;female;20.84722222;1;14;secondary;BA_BSc;0.345144296;0.392028657;-0.776722506;-0.578940142;-0.031492088;0.379703593;;1.33965544;0.010915115;-1.681740201;-0.733004498;-0.964197456;0.841963596;0.862821288;-0.081158189;1.086887618;0.243144869;-1.231607054;-1.138973927;-0.110556994;-0.22703288;;;;;-0.82125041;-0.510093098;0.221718849;0.163806025;0.293185071;1.062639764;-2.363669517
1313;female;19.63611111;0;13;secondary;BA_BSc;-2.437235524;-0.122989383;0.895927176;0.48755164;0.505898766;1.863162967;-1.261505275;0.190534478;0.010915115;-0.167991838;1.343041758;0.345221885;0.157851941;0.31688909;0.416987745;-0.152379241;-0.032325618;0.038224522;0.965651811;-0.110556994;1.351097886;;;;;-0.794106287;-0.552090989;1.053508937;-0.496419784;0.695690542;-0.405107425;0.575847862
1314;female;24.71388889;1;17;BA_BSc;BA_BSc;1.458096224;0.907046698;0.895927176;0.624608355;0.390819227;0.49716344;-1.028607072;1.384028282;0.571629498;-0.542170397;-0.44416166;-0.032101431;0.172238369;0.917207502;0.506083294;-0.152379241;0.243144869;0.038224522;0.54472666;1.057761534;0.956565192;;;;;0.639529698;0.287274692;0.143017818;0.493918929;-0.932218208;-0.69865687;0.208408193
1315;female;19.93333333;1;13;secondary;BA_BSc;0.345144296;-0.122989383;0.895927176;0.624608355;0.594559559;0.606950336;0.601680351;-0.222922633;-0.526436163;-0.820174371;-0.99363348;0.11955975;0.892669034;0.945043583;0.837121505;0.343327503;0.518615357;0.546157152;0.965651811;-0.110556994;1.351097886;;;;;-0.222109103;0.11836327;-0.485151913;-0.496419784;-0.217749977;-0.405107425;0.575847862
1316;female;24.98611111;1;18;MA_MSc;BA_BSc;0.345144296;-0.638007423;-1.613047341;0.388724105;1.704805733;1.72569671;-0.607172228;-0.43315048;0.548266405;-0.69715013;-0.9872551;0.041909715;-0.143305086;-0.02075081;0.154533451;0.095474131;-0.032325618;-0.723674424;-0.718048784;-0.889436021;0.562032503;;;;;0.341779149;0.035931031;1.414902588;4.125160878;1.703699589;0.035216733;-1.261350496
1317;female;45.58888889;1;16;BA_BSc;BA_BSc;-0.767807632;-1.153025463;0.059602335;-0.939967925;-0.875549336;-0.868472557;-0.81788965;-2.114089341;-0.526436163;0.815849964;;0.648136529;-0.276396357;-0.071200766;0.184857562;2.57400785;2.171438284;-0.723674424;-0.297123633;-1.278875528;-0.621565569;;;;;1.836482665;0.848806589;0.451743031;0.163806025;-0.594342422;-0.69865687;-0.159031483
1318;female;19.99166667;0;13;secondary;BA_BSc;0.345144296;0.392028657;0.895927176;0.624608355;2.252898006;0.834197078;1.644177071;-0.659402645;-0.503073059;-0.941085852;-0.270036546;-0.85485748;-1.259581023;-0.49016907;0.493315247;-0.152379241;0.243144869;0.038224522;-0.297123633;-1.278875528;0.562032503;;;;;-0.912957387;-0.944718582;-0.10784172;-0.16630688;-0.535165429;-0.111557989;0.943287538
1320;female;20.01388889;1;13;secondary;BA_BSc;-0.211331668;0.392028657;0.895927176;0.624608355;0.838083894;0.359697184;0.158064726;-0.348824369;-0.526436163;-0.62065062;-0.467812879;-0.755496421;0.933189687;1.229489125;0.936916204;0.343327503;0.794085845;0.546157152;0.54472666;0.668322027;-0.22703288;;;;;-0.729066139;-0.308853248;-1.554112385;-0.826532689;-0.129767993;-0.551882148;-0.526471152
1322;female;20.59722222;1;14;secondary;BA_BSc;0.345144296;-1.668043503;0.059602335;0.624608355;0.693287557;0.461811126;0.790216992;1.031716259;0.010915115;-0.713303939;-0.425073078;-0.691729209;0.117785065;0.999821854;1.726879984;-0.152379241;1.069556333;0.800123468;0.965651811;1.057761534;0.956565192;;;;;0.705802273;-0.567978042;0.321580063;-0.16630688;-0.039480082;-0.111557989;-0.159031483
1323;female;21.66111111;0;13;secondary;BA_BSc;-0.211331668;0.907046698;1.314089597;-0.30482671;-0.10634371;0.352024231;0.723674648;1.793149626;0.03427822;-0.347620435;-0.332423619;-0.644902711;;;;-3.622326449;-0.583266594;3.593752935;0.965651811;-0.110556994;0.562032503;;;;;-0.258768313;-0.853706132;-0.485291125;0.163806025;-0.212666743;-0.551882148;0.943287538
1324;female;19.725;0;13;secondary;BA_BSc;-1.88075956;0.392028657;0.895927176;1.554043422;0.308661789;-0.232262558;-0.141375821;-1.030694329;-0.526436163;-0.744599193;-0.503336265;-0.679691313;-0.728224332;-0.069883453;-0.033677015;-0.648085985;-1.13420757;-1.485573369;-0.718048784;-0.499996507;0.956565192;;;;;-0.343877262;-0.598996031;-0.328260293;-0.496419784;-0.340830478;-0.111557989;-0.159031483
1325;female;19.60833333;1;12;secondary;BA_BSc;0.345144296;-0.122989383;0.477764756;-0.540710961;0.340920958;0.124777488;-0.341002852;-1.308278387;-0.526436163;-0.773209482;-0.010524944;0.474081395;-0.917617631;-0.743265696;-0.485657003;0.095474131;-0.032325618;-0.215741793;0.123801517;-0.110556994;1.351097886;;;;;-0.421555899;-1.011956303;-0.310441191;-0.16630688;-0.640167964;-0.405107425;0.208408193
1327;female;21.66111111;1;14;secondary;BA_BSc;-0.211331668;-0.122989383;0.059602335;0.48755164;0.308661789;0.797592283;;0.795013659;0.010915115;-1.228817324;-1.766395153;-1.012665022;-0.224396812;-0.32796705;-0.300786326;0.095474131;0.243144869;0.038224522;0.965651811;-0.889436021;-1.016098258;;;;;-0.441117304;-0.725284048;0.449283624;0.493918929;0.818248705;0.475540892;0.208408193
1328;female;20.925;1;14;secondary;BA_BSc;-0.211331668;-0.122989383;0.895927176;1.554043422;0.693287557;-0.085870868;-0.341002852;1.07863174;-0.503073059;-1.436484003;-1.28298845;0.563861064;-0.213186826;-2.23325662;-1.893747935;-0.400232613;2.446908772;2.323921359;-1.138973927;-0.110556994;0.956565192;;;;;-0.26181018;-0.391649797;-1.537592593;0.163806025;-0.68330538;0.769090328;-0.159031483
1329;female;24.33888889;1;15;BA_BSc;BA_BSc;-0.767807632;-0.122989383;1.314089597;0.624608355;-1.212987735;-2.161289984;-0.773528087;-0.630187598;0.010915115;-0.290796;-0.210303251;-0.577180627;0.725914192;0.45043955;0.240924656;-0.152379241;-0.583266594;-0.469708108;1.807502104;0.668322027;1.351097886;;;;;-1.108399579;-0.875835815;-0.096611974;1.154144738;1.000952097;1.356189209;1.678166883
1331;female;36.65555556;1;20;MA_MSc;BA_BSc;1.458096224;0.392028657;0.477764756;-0.441883426;0.121272998;-0.012688768;0.146974335;-0.713493807;-0.526436163;-0.032335054;1.759452193;0.234465087;0.640099818;0.940903456;1.107555829;0.095474131;-0.032325618;-0.215741793;-0.297123633;-0.889436021;-0.621565569;;;;;-0.39026637;-0.774856858;0.810955699;0.493918929;-1.146542115;-0.258332712;0.575847862
1332;female;19.98055556;1;13;secondary;BA_BSc;-0.211331668;2.452100818;-0.358560085;0.624608355;0.209933792;1.980622815;0.013889648;-1.106527584;0.548266405;-0.769204041;-0.378562118;-0.325312369;-0.249573062;-0.742011112;-0.515212667;-0.152379241;-0.032325618;0.038224522;-1.559899077;-0.110556994;0.167499814;;;;;-0.080694402;-0.880555166;-1.105061747;0.163806025;-0.70827565;-0.111557989;0.575847862
1334;female;20.58055556;1;14;secondary;BA_BSc;-0.211331668;0.392028657;0.059602335;-0.939967925;-1.223054939;-1.83318178;-0.207918165;0.96418453;3.795737202;-0.37869561;-0.938323149;-0.531536513;-0.038801799;-0.118216299;0.102530261;-0.152379241;-0.307796106;-0.215741793;-1.138973927;2.226080068;0.167499814;;;;;-0.092952815;0.060751804;-1.004504474;-1.156645593;0.872928502;-0.551882148;0.943287538
1335;female;30.15833333;1;16;BA_BSc;BA_BSc;-0.211331668;-0.122989383;-1.194884926;-0.939967925;-0.800122739;-0.349722406;0.612770742;1.353815471;3.772374109;-1.091091796;0.904888962;-0.136161449;0.240573905;0.593493483;0.466818594;0.343327503;0.794085845;0.800123468;-0.297123633;-0.110556994;-0.22703288;;;;;-0.715744641;-0.3589357;0.347195022;0.493918929;0.132024908;0.328766169;0.575847862
1336;female;33.75;1;18.5;MA_MSc;BA_BSc;0.90162026;-0.638007423;-0.358560085;-0.30482671;-1.178017666;0.242237336;-0.052652696;0.279406664;-0.526436163;-0.647104133;-0.265241121;-0.141206968;-0.775568455;-0.248285288;0.434484698;2.57400785;-0.032325618;-0.977640739;-1.138973927;0.668322027;0.956565192;;;;;-0.131386186;0.017407634;;;0.793252955;-0.405107425;0.208408193
1337;male;37.15833333;1;16;BA_BSc;;-2.437235524;-1.668043503;0.477764756;0.48755164;0.481300205;0.051595389;;-0.522618794;0.010915115;0.241575448;;-0.381577557;-0.744325032;-0.980178189;-0.916829804;-0.648085985;-0.583266594;0.038224522;0.123801517;-0.499996507;-1.016098258;;;;;-0.915092026;1.847366686;-0.373596913;0.163806025;0.171518703;-0.258332712;-2.363669517
1338;female;43.64722222;1;23;BA_BSc;BA_BSc;-0.767807632;-0.122989383;0.895927176;-0.861039697;-1.124326942;-1.715721932;-1.782753635;2.038628125;-0.503073059;-0.609954773;-0.27520443;-0.761061782;-1.230942618;-0.985996322;-0.185046347;0.095474131;1.069556333;1.054089783;0.123801517;-0.889436021;-0.22703288;;;;;-1.472358259;0.061200239;1.086409309;-1.156645593;-0.377559707;-0.258332712;-1.261350496
1339;female;20.55833333;1;13;secondary;BA_BSc;0.345144296;-0.122989383;0.895927176;-0.578940142;-1.124326942;-1.715721932;-0.607172228;0.738944361;1.085617683;-0.2076501;-0.285866101;-0.96781596;0.968870047;1.738959977;1.546442657;1.830447734;0.518615357;0.292190837;-1.98082422;0.668322027;-1.410630951;;;;;0.458428815;0.558789498;-0.618006307;0.824031833;0.571093988;0.181991447;-1.628790172
1340;female;19.15833333;1;13;secondary;BA_BSc;;;;0.624608355;0.230702415;0.352024231;-0.363183634;;;-1.194440962;-0.279999854;-0.017342013;;;;;;;;;;;;;;-1.685912262;-0.152404503;-0.126124861;0.493918929;;;
1341;female;20.91111111;1;14;secondary;BA_BSc;0.90162026;0.392028657;0.059602335;1.554043422;0.043313624;0.469484079;0.246787851;0.877620959;-0.526436163;-1.014504254;-1.18959407;-0.818753985;-0.742476308;-0.758383433;-0.546526893;0.095474131;-0.307796106;-0.215741793;-1.98082422;-0.110556994;0.167499814;;;;;-0.725502921;-0.23781432;-0.152853513;1.154144738;-0.125423676;0.328766169;0.575847862
1342;female;22.95833333;1;16;MA_MSc;BA_BSc;0.90162026;1.422064738;0.895927176;-1.365540888;-1.311715733;-1.715721932;-0.518449102;0.931723191;-0.526436163;-1.405100718;-0.806705048;-0.047992269;0.56171395;0.51605429;0.612173349;-0.152379241;0.243144869;-0.469708108;0.54472666;1.057761534;0.167499814;;;;;-0.189167246;0.336559785;-1.029516182;0.163806025;-0.890393005;-0.258332712;0.943287538
1343;female;26.55277778;1;17;BA_BSc;BA_BSc;-0.767807632;0.392028657;0.477764756;-0.30482671;0.292091229;-0.094796301;-0.795708868;1.280159588;0.548266405;0.320539844;0.06797103;-0.250230962;1.07643213;1.535090088;1.933621852;0.839034246;0.518615357;0.546157152;1.386576953;1.057761534;0.956565192;;;;;-0.532268802;-0.395980287;0.161579382;0.163806025;-0.443004747;-0.551882148;0.208408193
1345;female;23.175;1;14;secondary;BA_BSc;-0.211331668;-0.122989383;-1.613047341;0.225351391;-0.717965301;-1.715721932;;0.691763231;0.03427822;-0.296209947;-0.117746906;-0.279698834;0.430454595;-0.199246739;-0.198287285;3.069714594;0.243144869;0.292190837;0.123801517;-1.668315042;-0.22703288;;;;;-0.665506785;0.532483494;-0.843622118;-0.16630688;-0.540643601;-0.258332712;-0.159031483
1346;female;19.24166667;1;13;secondary;BA_BSc;0.90162026;-0.638007423;0.059602335;1.554043422;0.578208018;0.461811126;0.257878242;-0.052568993;4.333088491;0.073831125;0.73933043;-0.54138292;;;;;;;;;;;;;;0.062668244;-0.294370167;-0.93253201;0.163806025;0.291019282;0.035216733;0.208408193
1347;female;49.12777778;1;16;BA_BSc;;-0.767807632;2.452100818;0.477764756;0.388724105;0.345781954;0.352024231;-0.396454806;-0.575919336;-1.040424348;0.23933064;0.251407649;0.962976947;-0.204111276;-0.570368348;-0.321120623;1.086887618;-0.307796106;-0.469708108;0.965651811;0.278882513;-0.621565569;;;;;-0.2216638;-0.50024369;1.050028643;-0.496419784;-0.551574464;-0.551882148;-0.893910827
1348;female;40.59166667;1;18;BA_BSc;BA_BSc;-0.767807632;-0.638007423;0.059602335;-0.441883426;-0.116803189;0.579270974;-1.261505275;0.967894126;-0.526436163;-1.087438482;-1.30924689;0.654231925;;;;;;;;;;;;;;-0.331730802;-0.174932866;0.778937001;0.824031833;-0.320268225;-0.405107425;0.575847862
1349;female;19.925;0;13;secondary;BA_BSc;-0.211331668;-0.122989383;0.059602335;0.624608355;0.490578291;-0.012688768;;0.459826498;-0.526436163;-0.806265369;-2.02711725;-0.044332994;-0.247926018;-0.789026645;-0.812099309;-0.152379241;0.518615357;-1.485573369;0.54472666;-0.499996507;-2.199696329;;;;;-0.759012632;-0.588200985;-0.757218037;-1.486758498;-0.904190353;-0.551882148;0.208408193
1350;female;45.31944444;1;17;BA_BSc;BA_BSc;-2.437235524;-0.122989383;0.059602335;-0.578940142;0.650695103;0.469484079;-1.771663244;-1.038252671;0.010915115;0.678784673;0.24726403;0.133208135;-0.820273946;-0.921949813;-0.524271478;-0.400232613;-0.032325618;0.292190837;-1.138973927;-0.499996507;-0.621565569;;;;;0.101536833;1.591865527;1.318150436;-0.826532689;-0.229687295;0.181991447;0.575847862
1351;female;28.28333333;1;18;BA_BSc;;0.345144296;2.452100818;1.314089597;0.388724105;-0.167340251;1.863162967;-0.729166525;0.447184459;-0.526436163;0.419839554;0.853303233;0.038077158;0.640839307;0.855952441;1.136594268;0.591180874;1.069556333;1.054089783;1.386576953;1.057761534;1.351097886;;;;;0.044500874;-0.034970421;-0.888355487;-1.486758498;0.075587001;-0.551882148;0.943287538
1352;female;22.75555556;1;16;secondary;BA_BSc;-0.211331668;-0.638007423;1.314089597;0.624608355;-0.256001044;0.432879283;0.213516679;1.068562385;-1.040424348;-0.513472077;-1.150066738;0.482531367;;;;;;;;;;0.187302112;0.27726168;0.186333001;0.559026566;-2.077376586;-0.018450979;-0.966314056;0.824031833;0.604294256;-0.551882148;0.575847862
1353;female;20.6;0;13;secondary;BA_BSc;0.90162026;0.392028657;1.314089597;-1.266713353;-0.256001044;0.242237336;1.211651836;-0.57149818;-0.526436163;-0.223539814;-0.578154195;-0.787380027;0.396354053;0.485552218;0.103889822;-0.152379241;-0.583266594;-0.723674424;-0.718048784;-0.110556994;1.351097886;;;;;-0.490895429;-0.794026147;-1.00148822;-1.156645593;0.124100669;-0.258332712;0.575847862
1354;female;19.58888889;1;13;secondary;BA_BSc;-0.211331668;0.392028657;-1.613047341;0.48755164;0.05654782;0.242237336;0.102612773;-0.469036792;0.010915115;0.320539844;0.598726728;-0.078989087;0.454588837;0.358917652;0.494261028;-0.400232613;-0.032325618;0.292190837;0.54472666;0.668322027;0.562032503;;;;;-0.106511862;-0.334067056;-1.119168536;-0.16630688;0.298459404;-0.258332712;0.575847862
1356;female;37.68611111;1;19;BA_BSc;BA_BSc;0.345144296;-0.122989383;0.895927176;0.48755164;0.043313624;0.242237336;-0.207918165;1.022243031;-0.526436163;1.56887276;1.802005764;0.590097765;0.096877685;-0.094677168;-0.483528995;-0.400232613;0.518615357;-0.977640739;-0.297123633;-1.278875528;0.167499814;;;;;2.233906124;-0.007935058;-0.173456849;-0.496419784;-0.044448656;-0.111557989;0.208408193
